fpt_list
12
9
12
13
12
8
14
12
12
13
12
11
11
9
11
11
13
11
8
11
14
12
12
12
11
11
13
8
11
12
12
13
11
11
12
11
12
12
12
12
12
11
9
8
11
12
13
12
11
11
13
11
11
9
12
11
9
12
12
8
13
12
11
11
12
12
12
12
11
11
11
12
11
11
12
9
12
13
12
11
11
12
12
11
11
12
11
11
12
12
13
11
11
11
12
12
12
12
11
8
12
13
9
12
11
10
12
11
11
16
11
12
11
11
11
11
13
13
11
12
12
12
12
13
12
14
12
11
12
12
11
12
11
12
11
11
12
11
12
12
13
13
12
12
12
11
12
13
11
11
12
8
11
11
11
13
12
13
13
13
9
11
11
12
11
12
12
12
13
12
11
11
11
11
12
12
12
13
13
8
8
14
13
12
12
11
13
13
12
11
11
12
9
9
13
11
12
13
11
12
13
12
9
11
13
13
11
11
12
9
14
12
12
12
11
11
11
13
12
11
13
9
12
11
13
11
8
12
12
11
13
12
12
16
14
11
11
11
12
12
11
12
12
11
11
11
13
11
13
14
11
12
11
11
8
11
13
12
14
13
11
11
11
12
12
11
12
12
13
12
16
11
11
11
11
13
11
11
11
8
11
12
9
12
11
11
11
12
13
12
9
13
12
11
11
12
12
9
11
12
12
13
8
11
13
11
12
11
11
12
13
13
11
8
12
12
12
11
11
11
11
8
8
11
11
7
12
11
12
12
11
12
11
11
9
11
12
12
14
11
11
12
11
12
13
12
11
11
11
11
11
12
13
12
11
8
11
11
13
11
12
12
11
12
12
12
14
11
12
11
12
9
9
12
13
12
12
11
12
14
13
8
12
11
11
13
12
12
9
11
11
11
12
12
12
12
12
9
11
11
