fpt_list
25
13
19
25
18
11
18
11
18
26
13
24
12
13
11
26
25
11
18
25
27
26
11
12
16
17
13
16
17
11
13
25
25
26
24
11
13
25
25
25
11
13
25
11
15
25
26
25
16
14
26
12
14
16
15
13
13
26
12
19
13
12
15
25
12
25
13
13
12
18
25
27
25
12
14
12
12
11
25
11
25
26
12
13
12
15
24
26
14
26
14
25
11
12
25
14
25
25
16
10
11
26
25
26
11
11
24
25
18
24
25
25
25
25
25
13
25
25
26
25
13
25
11
12
25
12
19
11
25
14
11
15
26
25
14
13
25
11
10
14
13
14
14
16
14
11
25
25
13
16
13
25
26
25
25
25
11
25
14
25
12
13
11
25
13
25
25
25
25
11
11
12
11
26
12
26
13
14
25
26
24
11
12
12
14
24
24
25
25
25
16
12
12
15
26
25
25
13
26
12
13
15
19
13
14
18
25
15
16
11
25
12
25
12
25
13
25
12
13
26
12
13
12
12
25
12
11
26
15
13
13
12
12
11
25
13
15
14
25
13
25
25
23
15
13
12
24
25
24
26
13
12
16
26
25
25
12
12
26
12
26
13
14
12
25
25
25
12
25
26
26
12
24
14
26
25
11
12
12
25
14
12
25
17
14
15
25
25
25
26
13
24
11
12
18
14
25
26
11
14
26
26
14
12
25
13
15
12
14
25
12
13
26
13
26
25
11
26
18
13
25
13
12
22
12
26
24
24
11
25
12
25
25
14
12
11
16
26
17
12
13
19
15
26
14
17
24
12
25
14
13
12
17
12
26
12
26
26
14
24
25
13
13
25
17
17
25
25
24
14
12
12
15
11
23
25
26
13
11
15
26
11
25
11
12
25
25
14
14
13
13
12
25
26
12
16
25
25
12
12
