fpt_list
15
12
14
15
15
15
15
14
12
15
14
11
13
14
15
15
14
14
14
14
15
15
14
14
15
14
15
14
15
13
15
14
16
15
15
12
13
14
15
14
14
13
14
15
14
15
14
14
14
16
15
12
16
14
14
15
14
14
13
15
15
15
11
15
13
14
12
14
12
14
14
13
14
13
14
11
14
13
14
14
15
13
14
13
14
14
12
13
15
12
13
15
13
16
15
15
15
14
15
12
12
14
14
15
12
15
15
11
15
14
14
15
12
12
15
14
15
14
15
14
12
14
13
13
15
14
15
14
14
13
14
15
14
14
14
13
11
12
14
14
13
15
14
15
14
12
15
14
14
15
16
14
13
13
15
11
15
15
14
14
13
15
12
15
13
16
14
15
15
15
13
13
15
15
13
13
14
13
13
14
13
15
15
15
14
12
14
15
14
14
14
14
14
15
15
15
13
13
15
14
15
14
12
14
11
14
15
15
16
13
15
16
14
15
15
15
13
12
14
14
12
11
14
14
16
14
14
13
11
15
15
13
15
14
14
14
14
13
14
11
14
14
14
14
14
14
15
13
13
14
14
12
15
14
15
15
11
14
16
14
15
14
16
16
16
15
14
14
14
14
16
13
15
14
15
12
14
14
14
15
14
14
15
13
14
15
14
14
14
15
14
14
14
14
11
14
12
13
12
15
17
14
14
11
15
14
14
15
14
12
15
16
14
12
15
14
14
15
15
15
14
15
15
15
15
12
14
14
12
14
14
15
15
14
14
15
15
13
14
11
15
15
13
14
14
14
13
15
13
13
11
14
11
14
16
15
15
14
12
15
14
13
12
13
12
15
14
13
15
14
14
14
15
15
14
15
15
14
14
14
15
14
15
14
12
14
14
15
15
13
13
14
15
15
14
14
12
15
15
13
