fpt_list
16
14
13
16
16
13
15
13
14
16
15
14
15
14
14
14
15
12
16
15
16
15
13
13
14
14
15
15
13
15
14
15
15
15
15
13
12
15
15
16
16
16
16
14
15
15
16
16
12
16
15
12
15
15
14
15
16
15
16
12
16
16
15
16
15
15
15
15
14
15
15
14
15
13
15
15
16
15
15
12
16
14
14
15
12
14
16
15
13
14
15
14
13
14
15
16
15
15
16
15
13
15
15
15
16
12
15
13
15
13
16
14
15
15
14
16
15
15
15
15
15
16
15
14
15
15
16
15
15
16
16
15
15
16
15
15
15
14
14
15
15
16
15
16
16
15
15
12
15
15
15
16
16
14
13
15
16
15
15
15
16
15
14
15
15
16
15
15
15
16
14
15
14
16
14
16
16
16
15
14
14
15
15
15
15
15
14
12
15
15
14
16
14
15
16
15
15
14
13
15
13
16
16
14
15
16
15
16
16
15
15
16
15
12
14
15
15
15
14
12
16
15
14
15
16
14
16
15
15
16
13
15
15
16
15
15
14
15
14
15
15
16
13
12
15
15
15
15
15
16
16
14
15
16
16
16
13
14
15
16
16
15
14
15
15
15
15
14
16
16
15
16
15
14
16
15
15
15
15
15
16
14
14
16
14
15
16
14
14
15
14
15
14
15
15
13
15
15
14
16
15
15
12
15
13
15
16
15
15
15
15
15
15
14
15
14
15
15
15
15
15
15
15
14
15
13
15
14
15
16
15
16
16
15
14
15
15
17
16
13
14
14
15
15
13
15
14
16
16
16
13
15
16
15
15
16
15
13
15
16
15
16
15
15
15
14
16
14
16
14
15
15
14
15
14
15
13
16
15
15
12
14
15
13
14
15
15
14
14
15
12
12
14
15
12
15
12
15
13
12
