fpt_list
11
11
13
10
11
10
10
10
11
11
10
10
10
11
11
11
11
11
13
10
10
10
11
10
10
11
13
10
10
10
11
11
11
12
10
10
10
11
10
11
13
10
11
11
11
11
11
12
10
10
12
10
11
11
11
10
13
11
11
11
10
10
10
10
10
10
13
10
10
12
12
13
10
10
11
11
10
10
12
11
11
10
10
10
10
10
11
11
11
11
13
10
11
13
12
10
10
10
11
11
10
12
10
11
11
10
10
11
10
11
12
10
11
10
11
10
10
11
11
11
11
11
10
10
10
11
13
12
10
13
13
12
10
10
11
15
11
8
13
10
10
11
10
12
11
10
12
12
11
11
10
11
11
10
11
10
11
13
11
10
11
10
10
10
11
13
11
10
10
10
10
11
11
10
10
13
11
11
12
11
10
11
13
10
11
10
10
10
11
13
10
10
10
12
10
11
10
11
11
11
10
10
10
12
11
10
10
10
12
10
10
10
10
10
10
12
10
10
11
11
10
11
13
13
11
11
11
11
13
10
10
10
14
11
10
10
10
11
11
10
11
12
11
10
11
11
11
11
10
11
11
10
13
11
10
13
12
10
10
10
13
11
10
10
10
11
11
10
11
10
13
11
10
11
11
10
10
10
11
11
10
10
11
10
10
13
11
11
11
13
12
10
11
11
10
13
10
12
11
12
11
11
13
10
13
10
12
11
10
10
11
10
11
10
11
11
10
11
11
11
12
11
12
11
10
11
11
11
11
13
13
11
11
10
11
10
11
10
11
10
11
11
11
11
11
11
10
11
11
10
11
10
10
10
14
12
12
11
11
10
11
11
10
10
12
11
8
11
13
10
13
10
11
11
11
11
11
10
10
10
10
10
13
10
11
10
13
10
10
11
11
10
11
12
10
12
10
11
11
11
