fpt_list
17
17
17
17
18
11
17
18
17
18
17
17
16
17
18
17
17
17
18
17
18
17
11
16
17
11
17
16
18
17
17
18
19
17
16
17
17
16
17
17
17
19
17
17
17
17
17
17
17
18
16
17
18
18
19
17
17
18
11
17
11
15
17
17
16
17
17
18
18
11
15
17
17
16
17
16
17
17
11
18
18
18
17
16
17
17
17
17
17
17
16
17
16
17
16
18
16
16
17
10
17
18
17
17
11
10
19
16
17
17
15
18
17
17
17
17
16
18
11
16
16
18
16
17
16
17
16
17
17
16
17
10
18
18
11
17
17
11
18
17
18
18
17
18
17
17
17
17
16
17
17
16
11
17
17
17
18
11
17
17
18
17
11
14
17
17
16
17
18
17
10
16
18
18
18
17
17
16
17
16
17
17
11
17
17
17
17
17
17
17
16
17
17
18
17
18
17
17
17
17
17
16
17
17
17
18
18
18
17
17
19
16
17
15
18
17
17
11
17
17
11
18
18
17
20
17
16
18
16
17
17
11
17
19
17
16
11
17
17
11
18
18
11
18
17
18
18
18
18
19
17
18
18
11
17
16
11
18
18
16
18
17
11
17
17
11
16
17
17
16
19
18
18
16
18
16
14
16
11
16
14
17
15
18
16
18
11
17
17
18
16
11
17
16
17
16
17
17
16
17
17
18
14
11
18
17
17
11
17
11
16
17
17
17
17
16
17
17
18
18
17
17
9
18
17
18
17
18
11
18
17
17
17
17
17
17
17
11
17
16
16
17
16
16
11
17
17
17
17
18
16
17
18
14
17
17
11
18
17
18
17
17
17
15
18
17
17
11
18
17
17
17
17
17
17
18
18
18
15
11
18
16
16
11
18
18
17
17
17
17
17
17
17
17
17
18
17
17
17
17
