fpt_list
12
12
12
12
12
11
11
11
11
11
11
11
11
10
11
11
10
13
11
11
12
12
9
9
11
9
12
10
11
11
11
11
12
11
11
11
11
12
12
11
11
11
11
11
11
12
11
11
12
12
11
10
11
11
9
14
10
13
12
12
10
11
10
11
11
11
12
12
11
10
12
12
11
11
9
11
11
11
11
11
13
11
11
12
11
11
9
11
10
11
10
11
12
11
12
11
12
12
12
11
12
12
11
10
11
11
12
11
10
11
12
11
11
11
12
12
11
10
11
11
11
12
11
11
12
11
9
11
11
13
12
11
12
11
9
10
11
9
11
11
11
11
10
11
11
11
12
12
11
12
12
11
11
11
11
11
11
12
12
11
10
13
12
12
11
13
11
11
10
11
11
10
11
11
12
12
11
11
10
11
11
11
12
11
11
11
10
12
12
11
13
11
12
12
11
13
12
11
11
11
11
12
12
13
11
11
11
13
11
11
11
11
12
11
12
12
12
11
11
11
11
10
11
12
11
11
11
11
11
11
13
11
10
11
11
11
11
11
12
11
13
11
11
11
12
11
12
13
9
13
11
13
10
13
9
10
11
11
13
11
13
13
11
13
12
11
11
11
13
13
11
11
11
11
11
11
12
11
11
11
11
11
11
12
13
13
12
12
12
11
9
13
12
11
11
12
12
9
12
11
12
11
12
13
13
11
12
11
12
9
12
11
11
11
12
11
11
11
11
11
11
11
13
11
11
11
12
10
11
11
11
12
10
11
11
11
11
11
13
11
11
11
11
12
10
11
13
12
12
13
13
11
13
11
10
12
11
11
11
11
11
12
10
11
11
11
11
11
11
12
12
12
11
12
12
12
10
11
11
12
12
10
11
11
12
11
12
11
11
12
10
12
14
13
12
10
11
13
11
12
