train_loss,test_loss,train_ssim,test_ssim
8.191482663154602,70.18184992472331,0.04331543541047722,0.016904244494313995
1.4284662842750548,2.4688177982966106,0.029845948703587054,0.03069029999896884
0.8265591502189636,2.12063130736351,0.04105847887694836,0.03789825060715278
0.720794552564621,0.7034657309452693,0.0727111890912056,0.058345314922432105
0.681419038772583,0.6715815514326096,0.07146844118833542,0.07164084172497193
0.6651575922966003,0.6622295002142589,0.08505412638187408,0.09011412225663662
0.652754682302475,0.648253079255422,0.09719582051038742,0.09651455941299597
0.6413027226924897,0.6374927630027135,0.10694487616419793,0.11282035373151303
0.6325812816619873,0.6300729990005494,0.12009481266140938,0.1224164143204689
0.6256701707839966,0.6235870987176895,0.12917604371905328,0.12806322959562141
0.619452714920044,0.6180910875399908,0.13360711932182312,0.13393850574890773
0.613661777973175,0.612717354297638,0.1398071378469467,0.13821384372810522
0.6086655974388122,0.6074809779723486,0.1439362108707428,0.14342728306849797
0.6036981463432312,0.6025076061487198,0.1492689162492752,0.14578555449843406
0.5986618161201477,0.5981116791566213,0.15465229451656343,0.15175144299864768
0.5938891112804413,0.5928906460603078,0.1582447350025177,0.15737936422228813
0.5885424613952637,0.5882272909084956,0.1628725051879883,0.15904826447367668
0.5831749260425567,0.5838114937146505,0.16823023408651352,0.16690164431929588
0.5774328172206878,0.5771324475606282,0.17163268923759462,0.16894688680768014
0.5718608975410462,0.5732216010491054,0.17797879874706268,0.17275979047020276
0.566217440366745,0.5679467707872391,0.18204972445964812,0.18083875725666682
0.5608818173408509,0.5635901898145675,0.18685138672590257,0.17779380232095718
0.5543551027774811,0.5576707532008489,0.19176377803087236,0.18632982869942982
0.5476212084293366,0.5518967360258102,0.19691634625196458,0.1850738209982713
0.5410232722759247,0.5475734760363896,0.20250686407089233,0.19000105634331704
0.5359185039997101,0.5425592561562856,0.20588115900754927,0.19378332967559497
0.53083575963974,0.539653233687083,0.20972630828619004,0.19548522407809893
0.5264275133609772,0.5352024128039677,0.2123013898730278,0.20142902806401253
0.5221782386302948,0.5319249371687571,0.21654259264469147,0.2049558865527312
0.51784188747406,0.5251670569181442,0.21909828633069992,0.21148430307706198
0.5125926584005356,0.5198117395242056,0.2252674639225006,0.2154742605984211
0.5069450199604034,0.516397801041603,0.23125351667404176,0.21823819031318029
0.5021883994340897,0.5094003116091093,0.23536164462566375,0.22175576662023863
0.4964489728212357,0.5042408878604571,0.24114823043346406,0.22920642420649529
0.490212282538414,0.4966372450192769,0.24659812599420547,0.23218350584308306
0.4837707579135895,0.49366140315930046,0.25225125104188917,0.2380246286590894
0.47662416398525237,0.4882853796084722,0.25791752636432647,0.2427397422492504
0.4701927125453949,0.4804529388745626,0.26308110654354094,0.2516599585612615
0.4641829013824463,0.47498271117607754,0.2682018905878067,0.2617437509198984
0.4581706911325455,0.4706718951463699,0.27558056712150575,0.2609243459999561
0.4531746059656143,0.46503389279047647,0.2799240261316299,0.2687125461796919
0.4484975039958954,0.46096722582976024,0.28411842584609986,0.2704122150937716
0.44452743232250214,0.45811808904012047,0.2887493669986725,0.27506890470782913
0.44016405642032624,0.45461968779563905,0.29279147684574125,0.276543981830279
0.4367942601442337,0.4519243041674296,0.2967279702425003,0.28224734912316
0.43418257534503935,0.4511395906408628,0.3008594125509262,0.2758592553436756
0.43134827315807345,0.4484554315606753,0.30209108889102937,0.28562562515338263
0.4294202357530594,0.4458321715394656,0.3055968165397644,0.28430639853080114
0.42591647505760194,0.4438429613908132,0.3081803828477859,0.2885172386964162
0.42203094959259035,0.44121458878119785,0.31315522491931913,0.2957669655481974
0.42059519290924074,0.44264338463544844,0.3161308586597443,0.29032035221656166
0.41943746209144595,0.4388471518953641,0.3150842905044556,0.2930698752403259
0.4161554425954819,0.4386583005388578,0.318345707654953,0.2982210675875346
0.4135096460580826,0.43596382637818654,0.32219612300395967,0.3002284273505211
0.41086692214012144,0.43428272803624474,0.3257777512073517,0.3044356072942416
0.4089693456888199,0.4343479817112287,0.3280819237232208,0.3054774090647697
0.4072315365076065,0.4311221420764923,0.3307255387306213,0.3098033224542936
0.4046546667814255,0.43020166009664534,0.3335855722427368,0.30621780355771383
0.4028759807348251,0.4313371514280637,0.33526728451251986,0.3066147491335869
0.40092368721961974,0.4291501224040985,0.33783231377601625,0.3114050909876823
0.39874626994132994,0.4279339780410131,0.34060350954532626,0.3136226688822111
0.39634168446063994,0.43013150642315545,0.34493417739868165,0.31427682787179945
0.39450481832027434,0.42961712380250294,0.3447771668434143,0.3144867186745008
0.39311041235923766,0.4229282736778259,0.34826267659664156,0.3206265230973562
0.39112528860569,0.42330986658732095,0.3498462587594986,0.32247430384159087
0.38970195055007933,0.42268732289473215,0.3512383848428726,0.32150907019774116
0.38809857666492464,0.41958278715610503,0.3525501906871796,0.31857890685399376
0.3868507444858551,0.4208887139956156,0.3529259294271469,0.3206636071205139
0.3854625731706619,0.4195949320991834,0.35598223507404325,0.32268637071053186
0.38439437448978425,0.41915029237667717,0.3546665132045746,0.32212665130694706
0.3828879356384277,0.41950365950663887,0.3574960231781006,0.32856993228197096
0.3801515191793442,0.4165445759892464,0.36237279176712034,0.32517245014508567
0.3784483253955841,0.4200507228573163,0.3650860279798508,0.327480881412824
0.37698948979377744,0.4141500835617383,0.36599852442741393,0.33178923080364864
0.3749426394701004,0.4165071710944176,0.36775525808334353,0.33233818113803865
0.3727296829223633,0.4132059579094251,0.3701398611068726,0.3333703820904096
0.37160471379756926,0.4179939861098925,0.37227905094623565,0.3296400437752406
0.37002095878124236,0.418791105846564,0.3741483449935913,0.32759612798690796
0.37083235681056975,0.4221339469154676,0.37256485819816587,0.3335538665453593
0.3679910659790039,0.4130606750647227,0.37572014033794404,0.3323379283150037
0.36640521287918093,0.40734666337569553,0.3775980770587921,0.3407408138116201
0.3652443468570709,0.41037450879812243,0.38110587000846863,0.34016319215297697
0.3622172653675079,0.4104351371526718,0.3829087793827057,0.33929463575283686
0.3619430810213089,0.4152664562066396,0.38265120089054105,0.3345274438460668
0.3618615210056305,0.42320800175269446,0.3829172790050507,0.3317241867383321
0.3606555908918381,0.4148383175333341,0.3839580863714218,0.33696410606304805
0.3584241300821304,0.4107045873999596,0.38704908490180967,0.33982158203919727
0.355803456902504,0.40830973237752916,0.3893457293510437,0.343896409869194
0.35465660989284514,0.4096119701862335,0.3906216323375702,0.3464753568172455
0.35431359708309174,0.4096033419171969,0.39002574384212496,0.3414284785588582
0.3535965621471405,0.4085069288810094,0.3898670136928558,0.3418909415602684
0.3520126223564148,0.40675228983163836,0.3935338526964188,0.3403596098224322
