train_loss,test_loss,train_ssim,test_ssim
6.369343888759613,114.32778587341309,0.04601382378023118,0.012573596338431041
1.4982185363769531,2.8463146686553955,0.05539179146289826,0.0931008635709683
0.7530582427978516,0.7260318587223689,0.07021744549274445,0.06601908498754104
0.6908345401287079,0.6855842381715774,0.07011890895664692,0.08565872684121131
0.6683139204978943,0.6599711845318477,0.0951375737786293,0.08744711130857467
0.6548365414142608,0.6495057682196299,0.09652756452560425,0.10213729006548723
0.6432801067829133,0.6387563049793243,0.11089454889297486,0.10989445385833581
0.629334682226181,0.622713194290797,0.12219656184315682,0.12743003567059835
0.614014083147049,0.6092311908801397,0.14031604826450347,0.1392681601146857
0.600142651796341,0.5974877258141835,0.15513302832841874,0.15141816834608715
0.5884352922439575,0.5872906466325124,0.16587307155132294,0.1633100097378095
0.577034056186676,0.5750468949476878,0.1779032602906227,0.173116721957922
0.5653747260570526,0.5629412184158961,0.18563029170036316,0.18436205883820853
0.5529167413711548,0.5506209085385004,0.1955699548125267,0.1941376196841399
0.538717383146286,0.540879100561142,0.20763859748840333,0.20501190076271694
0.5236210286617279,0.5277466595172882,0.22019710540771484,0.2159311073521773
0.5101540148258209,0.5187625502546628,0.23227331787347794,0.22704497451583544
0.5003883689641953,0.5113817304372787,0.23916401118040084,0.2365944673617681
0.49298232793807983,0.5071922217806181,0.24672496914863587,0.2358548102279504
0.4869415819644928,0.49577915519475935,0.25121830850839616,0.24293136696020762
0.48210475146770476,0.4895416577657064,0.255735644698143,0.24832312688231467
0.47782626152038576,0.48312005201975505,0.26064421236515045,0.2508524720867475
0.4729688674211502,0.479694539308548,0.26426310241222384,0.2541568651795387
0.4683972895145416,0.47646275560061135,0.26895418465137483,0.2578249084452788
0.4620514452457428,0.47061903377374015,0.2755553096532822,0.2636365426083406
0.455752357840538,0.4654630397756894,0.28149159252643585,0.27091176211833956
0.4499657303094864,0.4609001850088437,0.2885305196046829,0.2733945697546005
0.4451155960559845,0.4620810513695081,0.2938558280467987,0.27824030816555023
0.4407010942697525,0.45095792760451636,0.29773021340370176,0.2876765151818593
0.4353360593318939,0.448839370906353,0.30317097902297974,0.2873167872428894
0.4312862068414688,0.44743670920530954,0.30619523525238035,0.29426333208878835
0.42739505469799044,0.4443789313236872,0.3115400463342667,0.29192589620749154
0.42322600185871123,0.44053556472063066,0.3149361819028854,0.29915653467178344
0.4187709242105484,0.4339545130729675,0.3207649827003479,0.29952182322740556
0.41390083730220795,0.43373253345489504,0.32421329617500305,0.30683350016673405
0.40992202460765836,0.42908929685751596,0.3289152592420578,0.3123759473363558
0.40658494234085085,0.42858014355103174,0.3338749885559082,0.3136505613724391
0.4030069887638092,0.4239518493413925,0.3374219089746475,0.3159362867474556
0.39991297125816344,0.42261376827955244,0.3395948052406311,0.31963777939478555
0.39694814682006835,0.4196507448951403,0.3435942977666855,0.32193621893723806
0.3940679937601089,0.4164141123493513,0.346725133061409,0.3238574261466662
0.3909200757741928,0.4159887785712878,0.3512809664011002,0.32333414604266486
0.38910681307315825,0.41438266535600027,0.3522752791643143,0.324428025384744
0.3860062450170517,0.415028869609038,0.3557932376861572,0.3291368449727694
0.38425983786582946,0.41111102352539697,0.3564522057771683,0.3353018070260684
0.3816257566213608,0.4102518046895663,0.36060841381549835,0.33158565958340963
0.38011057376861573,0.409052741030852,0.360092294216156,0.3323627675573031
0.3772806942462921,0.4139583463470141,0.3639750242233276,0.33713204860687257
0.37633226811885834,0.40545040418704353,0.3653787076473236,0.33746737241744995
0.3737224996089935,0.40565728743871055,0.3677368998527527,0.338291139403979
0.3697713941335678,0.4030870278676351,0.3728587687015533,0.3440989429752032
0.3679258912801743,0.40200187216202415,0.3760531276464462,0.341975112259388
0.3659252434968948,0.40217226147651675,0.3777859956026077,0.3460082337260246
0.36430527865886686,0.40115094582239785,0.3796898752450943,0.3426558131972949
0.36149777173995973,0.4018939177195231,0.383073890209198,0.34225962311029434
0.3602079838514328,0.3992981602748235,0.3831214219331741,0.346621868511041
0.35863836407661437,0.39868876338005066,0.38437892496585846,0.3481950968503952
0.35696603953838346,0.3968838557600975,0.38721411526203153,0.3481499453385671
0.35465019941329956,0.3965610881646474,0.39013155102729796,0.35255672931671145
0.35244191586971285,0.39585884362459184,0.3931891232728958,0.3497483427325884
1.9927901566028594,2.23832066655159,0.11580957034602761,0.07840569516023001
0.6398443520069123,1.3181105136871338,0.13755650371313094,0.11501479434470335
0.5224449694156647,0.648578800757726,0.22441772520542144,0.21839475135008493
0.46756726801395415,0.4886556128660838,0.2710062175989151,0.2504039327303568
0.43638899028301237,0.505002369483312,0.2990049749612808,0.26137577096621195
0.43118214011192324,0.43789504319429395,0.31178165078163145,0.29699705392122266
0.4009922981262207,0.4211014524102211,0.3383464694023132,0.31769340733687085
0.38605178594589235,0.41540966331958773,0.3545698612928391,0.3279891053835551
0.3749425411224365,0.4029304871956507,0.36773973405361177,0.3401084065437317
0.3636299192905426,0.39785863906145097,0.3803462952375412,0.33651828666528066
0.3559723824262619,0.39528292218844097,0.3877147376537323,0.3471154823899269
0.3481480121612549,0.3898966630299886,0.39582506120204924,0.352627258002758
0.3408373385667801,0.38598301510016125,0.40415252447128297,0.3543045034011205
0.3333924412727356,0.38205073326826094,0.41278718411922455,0.3616714691122373
0.32578597366809847,0.3790372560421626,0.4211384057998657,0.36759341607491175
0.3210563451051712,0.3775449181596438,0.4275606364011765,0.36487607608238853
0.3179895430803299,0.3827098603049914,0.4299235254526138,0.36474913607041043
0.3108471691608429,0.373429744442304,0.4369718074798584,0.3800624479850133
0.3070649325847626,0.3736997534831365,0.44165206253528594,0.37775893906752267
0.30142920315265653,0.37004931817452114,0.44801764488220214,0.38663248866796496
0.2952235072851181,0.37607960402965546,0.4555000215768814,0.37988334049781164
0.29161354899406433,0.3759245082736015,0.45938268303871155,0.37157623618841173
0.2871599912643433,0.3763196359078089,0.46412270963191987,0.38138728390137355
0.28479393720626833,0.3787443230549494,0.46774456799030306,0.3726635530591011
0.27986921072006227,0.3721621761719386,0.4736460894346237,0.38743442893028257
0.2755989670753479,0.3723016619682312,0.47911252081394196,0.37941836019357045
0.2714396297931671,0.3718623101711273,0.4841303497552872,0.39149226595958075
0.26812538504600525,0.3718858872850736,0.4890262931585312,0.3906417782107989
0.265073761343956,0.3707016155123711,0.49210497438907624,0.3877731844782829
0.2615103363990784,0.3726447994510333,0.4967775702476501,0.39324525942405064
0.25914292335510253,0.37581216792265576,0.5009307563304901,0.38747262259324394
0.2594660744071007,0.37692117790381113,0.49798687398433683,0.38567997962236406
0.2558290958404541,0.37988334347804387,0.5019008100032807,0.3815358688433965
0.25328849256038666,0.3751844495534897,0.5054064571857453,0.3873841573794683
0.2508335426449776,0.3776026869813601,0.5086692631244659,0.3812247261404991
0.24932955503463744,0.38348136792580284,0.5095195710659027,0.3981879045565923
0.24677618443965912,0.37633194724718727,0.5138965010643005,0.38399380495150887
0.24333107769489287,0.37491749227046967,0.5177403867244721,0.38234325448671974
0.24257638305425644,0.3851257080833117,0.5166082859039307,0.3834121401111285
0.24406359046697618,0.3801872988541921,0.5150085031986237,0.37984885027011234
0.24041132032871246,0.3818997194369634,0.5190451860427856,0.3823729713757833
0.2380245417356491,0.38015998005867,0.5239824652671814,0.38316696633895236
0.23682980984449387,0.3888499865929286,0.5252811372280121,0.3760943993926048
0.23540304005146026,0.3832539960741997,0.5261470556259156,0.3935828134417534
0.23377663940191268,0.38469707518815993,0.5286341428756713,0.39180635164181393
0.23271396458148957,0.3882583364844322,0.5289619922637939,0.37807455758253733
0.23119108229875565,0.3830775375167529,0.5328333020210266,0.3857105081280073
0.2297305464744568,0.38980870296557746,0.5323477387428284,0.3838031048576037
0.2295750543475151,0.3854521403710047,0.5339181363582611,0.3874082237482071
0.22650978118181228,0.3893035853902499,0.5396348178386688,0.3728844036658605
0.22689580023288727,0.39067910561958946,0.5380532145500183,0.38883856385946275
0.22681907564401627,0.39284969319899876,0.5359748423099517,0.3905343383550644
0.22619720101356505,0.3901286800702413,0.5364773571491241,0.3891879588365555
0.2246406242251396,0.3966757227977117,0.5398291766643524,0.39027535170316696
0.22216305434703826,0.39421205669641496,0.5433033585548401,0.38092180639505385
0.22168583273887635,0.39512627671162287,0.5442468881607055,0.3769222319126129
0.21839753836393355,0.3964659000436465,0.5490462481975555,0.38107365866502124
0.22017281502485275,0.39091951549053194,0.5454379856586457,0.38305574705203377
0.21912720799446106,0.40129997581243515,0.5480235934257507,0.3654886613289515
0.2194629803299904,0.3953246772289276,0.5471078515052795,0.375090321401755
2.442102092504501,2.4782917698224387,0.13487537428736687,0.03071878387903174
0.7221807837486267,1.3349532028039297,0.1826995477080345,0.145907082905372
0.5369967997074128,0.9968650043010712,0.24944983273744584,0.1995397406319777
0.4476871520280838,0.50104012688001,0.2993795037269592,0.25708000784118973
0.40504973828792573,0.4520420397321383,0.33434359431266786,0.29665098239978155
0.3816916525363922,0.4265823056300481,0.35894149243831636,0.3180253972609838
0.36537624299526217,0.41305066347122193,0.37287701964378356,0.32914536943038303
0.3534412384033203,0.39924707512060803,0.388387867808342,0.3438074866930644
0.3430706560611725,0.3982230265935262,0.3995710968971252,0.3532987669110298
0.34303578436374665,0.39530948052803677,0.40180220603942873,0.35580000331004463
0.3292061537504196,0.38836276829242705,0.4166521459817886,0.36021155218283335
0.31667054891586305,0.3888843963543574,0.42806330025196077,0.3718506097793579
0.30974569320678713,0.38397550682226816,0.43639629483222964,0.3692138244708379
0.3042679101228714,0.37965828080972036,0.4443233072757721,0.3743176127473513
0.29796722531318665,0.38011256059010823,0.45136451423168183,0.3742545296748479
0.2976356476545334,0.3821060597896576,0.4489129692316055,0.37502096841732663
0.2915462821722031,0.3822531784574191,0.45627460181713103,0.38238913665215174
0.2848735272884369,0.379238560795784,0.467322501540184,0.37977952013413113
0.2797738492488861,0.3781490688522657,0.4732878088951111,0.378384467959404
0.2769831717014313,0.3775064835945765,0.474541163444519,0.37880378315846125
0.27474512755870817,0.3760345235466957,0.47864446341991423,0.3849582657217979
0.2688798725605011,0.37725733866294225,0.48460787534713745,0.38561048954725263
0.2665167599916458,0.37774950861930845,0.48822020292282103,0.39123589992523194
0.26205745339393616,0.3756259173154831,0.49496816992759707,0.39040469080209733
0.2593974947929382,0.3815884773929914,0.49796495139598845,0.38661430925130846
0.25789848566055296,0.3794076065222422,0.49923366606235503,0.38320259749889374
0.2537871077656746,0.3781643236676852,0.5049651652574539,0.38841716597477594
0.25159318149089815,0.38093091795841855,0.5075059652328491,0.3863440752029419
0.24995402097702027,0.3828809450070063,0.5100176513195038,0.3842615430553754
0.24699657410383224,0.383445055782795,0.5123355060815811,0.3828414296110471
